Total population,Gross rent as a percentage of household income,Median household income (dollars),Percent below poverty line,STATE,zipcode
2207.0,144.0,59259.0,4.0,55,54004
7274.0,464.0,82782.0,2.2,55,54025
2018.0,126.0,74519.0,4.9,55,54026
2718.0,325.0,59145.0,12.4,55,54814
878.0,77.0,50972.0,5.7,55,54820
2807.0,114.0,48531.0,7.5,55,54830
11790.0,1382.0,51178.0,11.3,55,54843
978.0,26.0,71458.0,6.8,55,54854
2682.0,248.0,50500.0,9.4,55,54872
1303.0,28.0,51316.0,6.9,55,54888
2648.0,295.0,52770.0,8.3,55,54889
3400.0,228.0,56146.0,8.3,55,54891
1427.0,113.0,44717.0,7.7,55,54896
3332.0,278.0,44375.0,24.9,55,54135
9589.0,1264.0,59838.0,8.1,55,54140
14885.0,1929.0,50440.0,9.9,55,54143
3238.0,167.0,51618.0,6.1,55,54151
7369.0,889.0,69683.0,9.3,55,54155
9127.0,700.0,70753.0,6.9,55,54162
6441.0,356.0,77475.0,3.4,55,54208
1326.0,72.0,71806.0,4.2,55,54209
257.0,35.0,57500.0,7.9,55,54214
31633.0,6193.0,42454.0,16.6,55,54302
36289.0,4665.0,66864.0,4.5,55,54311
24525.0,3561.0,54612.0,8.9,55,54403
3423.0,229.0,69671.0,5.2,55,54406
5226.0,192.0,59390.0,6.6,55,54411
1784.0,141.0,56083.0,8.1,55,54416
1268.0,70.0,62500.0,5.6,55,54420
1160.0,23.0,59722.0,4.3,55,54442
18174.0,1241.0,76080.0,2.9,55,54455
2654.0,172.0,50417.0,7.7,55,54460
380.0,2.0,44583.0,3.1,55,54485
1555.0,105.0,42153.0,10.0,55,54491
1233.0,39.0,53663.0,5.9,55,54511
394.0,17.0,47386.0,4.8,55,54513
448.0,14.0,40568.0,5.1,55,54515
14498.0,1615.0,52621.0,7.4,27,56345
7326.0,604.0,50947.0,8.1,27,56347
507.0,8.0,56641.0,15.0,27,56350
351.0,21.0,45833.0,16.3,27,56641
136.0,6.0,42250.0,0.0,27,56654
295.0,5.0,39345.0,0.0,27,56657
7715.0,553.0,46301.0,7.5,32,89429
3961.0,1698.0,41907.0,7.5,32,89501
572.0,104.0,36528.0,24.6,06,92309
33454.0,5541.0,43395.0,26.7,06,92311
1077.0,87.0,73438.0,10.8,06,92339
722.0,77.0,32500.0,15.1,06,92358
62915.0,9550.0,46770.0,21.4,06,92404
68545.0,6353.0,68281.0,15.3,06,92407
1462.0,55.0,81667.0,9.7,06,92561
24800.0,3615.0,132222.0,2.4,06,92651
30012.0,2641.0,101735.0,4.7,06,92653
52268.0,7450.0,111690.0,2.9,06,92656
46800.0,3870.0,117828.0,4.1,06,92692
69112.0,6888.0,61584.0,15.1,06,92703
23084.0,2932.0,118438.0,4.3,06,92782
66594.0,11641.0,63046.0,13.1,06,92801
35687.0,2306.0,113323.0,3.0,06,92807
37359.0,7328.0,70725.0,7.2,06,92831
25837.0,5205.0,65455.0,13.0,06,92832
52435.0,6086.0,82465.0,6.1,06,92833
16273.0,966.0,106269.0,2.5,06,92845
33234.0,8053.0,83942.0,10.6,06,92612
27187.0,5371.0,104021.0,7.5,06,92614
63161.0,13501.0,79790.0,9.4,06,92627
62199.0,11431.0,87237.0,7.5,06,92647
46228.0,9650.0,95857.0,2.4,06,92648
8382.0,1345.0,40529.0,25.6,06,92655
21951.0,5327.0,106526.0,2.2,06,92663
2068.0,118.0,104779.0,2.8,06,92676
60831.0,6529.0,77505.0,10.7,06,92707
33754.0,4215.0,62339.0,15.0,06,92841
23189.0,4028.0,58463.0,16.7,06,92844
5822.0,36.0,169125.0,4.1,06,92861
20664.0,2350.0,104103.0,4.4,06,92865
27072.0,5327.0,64949.0,10.3,06,92868
46612.0,4047.0,138078.0,2.7,06,92009
13568.0,1877.0,155531.0,0.7,06,92014
19382.0,1602.0,95273.0,2.4,06,92029
60414.0,6238.0,75687.0,5.7,06,92057
2660.0,203.0,44423.0,17.3,06,92061
18705.0,1081.0,95889.0,6.7,06,92082
44010.0,10041.0,51744.0,17.8,06,92102
34727.0,2564.0,137500.0,3.2,06,92131
31140.0,2670.0,71711.0,7.6,06,92203
227.0,9.0,32396.0,0.0,06,92239
559.0,86.0,10938.0,61.9,06,92258
455.0,35.0,42401.0,0.0,06,92268
2591.0,381.0,33214.0,25.4,06,92281
5578.0,470.0,82398.0,9.1,06,92352
1019.0,142.0,31000.0,29.5,06,92368
33353.0,5292.0,78484.0,5.6,06,92373
43391.0,5227.0,71245.0,9.4,06,92374
42665.0,4936.0,89904.0,6.0,08,80401
2801.0,270.0,54194.0,10.7,08,80459
42077.0,7847.0,60751.0,7.8,08,80501
5488.0,552.0,67292.0,5.2,08,80514
4718.0,198.0,79919.0,1.0,08,80530
59702.0,6218.0,73400.0,5.0,08,80634
323.0,0.0,36172.0,0.0,06,91934
17379.0,846.0,131563.0,3.1,06,91914
1939.0,52.0,96429.0,8.5,06,91916
26492.0,6358.0,53690.0,13.8,06,91932
8550.0,288.0,103155.0,3.7,06,91935
62859.0,10489.0,46708.0,15.7,06,91950
19390.0,1956.0,135357.0,3.3,06,91381
29212.0,1118.0,112122.0,3.2,06,91384
55506.0,13007.0,47037.0,16.8,06,91405
30902.0,6371.0,87138.0,4.1,06,91505
30611.0,9272.0,71691.0,8.6,06,91607
39461.0,2630.0,100923.0,3.1,06,91701
34631.0,2734.0,80089.0,4.3,06,91722
47079.0,4763.0,74438.0,8.2,06,91748
61425.0,5933.0,74072.0,10.1,06,91761
34007.0,3058.0,86201.0,6.1,06,91773
26090.0,1202.0,130421.0,3.3,06,91784
1472.0,196.0,33463.0,18.8,06,91905
74855.0,12246.0,65847.0,10.0,06,91910
54361.0,8578.0,70505.0,10.4,06,91304
29670.0,4398.0,80260.0,8.2,06,91324
81824.0,12347.0,63748.0,10.5,06,91335
94595.0,8089.0,74050.0,10.0,06,91342
66743.0,8582.0,66661.0,15.4,06,91343
12617.0,2173.0,131158.0,2.4,06,91105
41105.0,7000.0,77622.0,5.7,06,91016
13375.0,519.0,165765.0,5.7,06,91108
18723.0,5445.0,49122.0,20.6,06,91204
31586.0,7553.0,61250.0,14.4,06,91303
49678.0,6248.0,69917.0,11.2,06,91306
105458.0,8607.0,63807.0,14.2,06,91331
32910.0,7402.0,111341.0,1.4,06,91604
62066.0,6105.0,68852.0,9.5,06,91702
10932.0,1705.0,100988.0,4.7,06,91024
25543.0,6552.0,82211.0,9.3,06,91106
32503.0,4644.0,102850.0,3.8,06,91107
30526.0,4509.0,95696.0,4.0,06,91355
39755.0,9625.0,53882.0,16.9,06,91401
54890.0,10898.0,59472.0,12.9,06,91406
33172.0,8885.0,90931.0,3.8,06,91423
10708.0,4401.0,47148.0,10.4,06,91502
19672.0,6393.0,84008.0,4.4,06,91602
76930.0,7467.0,65755.0,10.8,06,91706
91773.0,7905.0,81892.0,8.2,06,91710
36777.0,4070.0,101270.0,3.7,06,91711
4428.0,334.0,50387.0,24.5,06,91906
54114.0,4163.0,103127.0,4.1,06,91913
40151.0,9476.0,64090.0,7.9,06,91942
2106.0,103.0,109506.0,1.1,06,91962
10506.0,1258.0,76660.0,9.0,06,91978
37818.0,2860.0,101061.0,4.8,06,91001
6858.0,571.0,56589.0,9.2,56,82201
1078.0,122.0,67750.0,7.2,56,82214
232.0,14.0,45750.0,0.0,56,82324
4518.0,403.0,51576.0,10.0,56,82443
213.0,0.0,144292.0,0.0,56,82925
28064.0,2300.0,66016.0,5.1,56,82604
4574.0,497.0,96699.0,2.2,06,94951
64286.0,10384.0,64403.0,10.0,06,94806
30427.0,3557.0,105783.0,2.3,06,94903
8728.0,1309.0,105219.0,1.8,06,94930
38763.0,4031.0,93849.0,3.9,06,94954
709.0,107.0,37159.0,8.3,06,93932
4028.0,302.0,145938.0,1.3,06,93953
51629.0,7822.0,78899.0,4.5,06,93003
19895.0,2484.0,77530.0,3.6,06,93023
20538.0,3903.0,92101.0,5.4,06,93103
10401.0,1016.0,149829.0,4.8,06,93108
1674.0,107.0,67955.0,3.7,06,93601
38480.0,6025.0,62292.0,12.0,06,93245
8180.0,1410.0,84484.0,4.3,06,93449
83.0,56.0,35820.0,0.0,06,93628
540.0,75.0,39259.0,21.3,06,93652
84701.0,7565.0,63204.0,15.7,06,93033
48162.0,6135.0,77158.0,10.1,06,93036
1952.0,287.0,31944.0,38.0,06,93258
28963.0,1272.0,111635.0,2.9,06,93314
39473.0,1481.0,120944.0,2.6,06,93619
13255.0,375.0,83977.0,6.6,06,93636
13936.0,742.0,82702.0,13.7,06,93723
12770.0,937.0,121716.0,0.6,06,93730
4215.0,473.0,38859.0,24.7,06,93235
2261.0,170.0,26458.0,51.2,06,93283
1568.0,88.0,79750.0,8.3,06,93426
1821.0,267.0,46875.0,22.4,06,93545
114.0,0.0,108243.0,0.0,06,93623
49053.0,3783.0,92811.0,5.0,06,93611
68851.0,5710.0,66015.0,10.8,06,92114
64343.0,13481.0,51636.0,11.4,06,92115
30550.0,3660.0,97747.0,3.5,06,92120
48071.0,12655.0,79816.0,5.3,06,92122
88979.0,8853.0,66498.0,9.9,06,92154
33525.0,3690.0,42963.0,15.6,06,92220
7509.0,420.0,37009.0,26.1,06,92233
15317.0,1200.0,28660.0,32.1,06,92274
42207.0,4569.0,52330.0,13.5,06,92308
34867.0,6888.0,77166.0,12.5,06,94063
774.0,43.0,55313.0,12.6,08,80653
3044.0,371.0,51806.0,3.3,08,80734
207.0,18.0,53750.0,0.0,08,80742
461.0,31.0,63125.0,2.6,08,80825
410.0,19.0,30536.0,16.0,08,80744
101.0,14.0,43393.0,0.0,08,80755
306.0,0.0,63929.0,0.0,40,73761
365.0,23.0,42813.0,6.6,40,73771
996.0,50.0,64531.0,2.7,40,73832
889.0,74.0,50357.0,13.7,40,73843
2193.0,75.0,62250.0,8.6,40,73852
554.0,15.0,80125.0,8.4,40,73853
1583.0,115.0,55625.0,12.7,40,73858
1288.0,118.0,47708.0,7.7,40,73860
3179.0,125.0,50090.0,13.0,48,77831
1922.0,193.0,37348.0,18.6,48,77837
59371.0,16737.0,26075.0,23.4,48,77840
246.0,0.0,112361.0,0.0,48,77969
811.0,43.0,46350.0,10.7,48,77990
30741.0,3350.0,36335.0,23.1,48,77016
28229.0,2997.0,90422.0,10.6,48,77018
17781.0,1923.0,38183.0,26.8,48,77029
48783.0,3347.0,80503.0,9.3,48,77044
18383.0,2024.0,41300.0,22.7,48,77048
17221.0,3470.0,30646.0,30.7,48,77051
23267.0,10170.0,50827.0,11.2,48,77054
17254.0,353.0,139163.0,3.1,48,77059
26477.0,1913.0,95564.0,6.9,48,77062
35676.0,3103.0,61930.0,10.5,48,77066
44517.0,5833.0,54819.0,14.2,48,77075
15663.0,1604.0,40298.0,14.6,48,77078
17991.0,1484.0,57167.0,9.6,48,77085
170.0,7.0,50682.0,14.9,48,77950
8735.0,741.0,54721.0,13.0,48,77957
1609.0,101.0,62569.0,5.6,48,77975
17916.0,1337.0,58877.0,8.7,48,77979
559.0,16.0,52794.0,13.7,48,77988
1779.0,209.0,43060.0,11.1,48,77482
10875.0,1020.0,64846.0,8.2,48,77484
7491.0,518.0,79231.0,3.1,48,77486
38765.0,6418.0,41804.0,20.2,48,77506
10856.0,1234.0,46063.0,19.0,48,77518
35350.0,4796.0,50461.0,15.6,48,77520
29963.0,2055.0,67824.0,9.1,48,77532
938.0,81.0,44563.0,7.7,48,77533
18609.0,2456.0,46039.0,19.1,48,77541
8650.0,1675.0,66282.0,4.5,48,77565
1481.0,14.0,73889.0,14.2,48,77577
22548.0,2918.0,97181.0,5.7,48,77586
26460.0,8956.0,56809.0,13.1,48,77598
9408.0,183.0,54876.0,7.7,48,77612
15662.0,1505.0,55652.0,8.5,48,77619
15613.0,3709.0,71369.0,3.8,48,77002
27750.0,5469.0,36098.0,23.5,48,77091
38190.0,4983.0,123274.0,5.3,48,77024
74472.0,20323.0,30952.0,30.4,48,77036
1207.0,513.0,87891.0,0.0,48,77046
36434.0,3352.0,62994.0,11.8,48,77049
26253.0,5137.0,41980.0,19.4,48,77061
39939.0,6022.0,50931.0,10.4,48,77073
36009.0,5001.0,38346.0,27.1,48,77076
34122.0,4906.0,91375.0,6.7,48,77079
45586.0,8316.0,48547.0,18.8,48,77080
37886.0,4714.0,39800.0,23.5,48,77087
119.0,8.0,39167.0,16.7,17,62610
192.0,39.0,15703.0,36.0,17,62928
2375.0,257.0,27180.0,28.6,17,62914
2154.0,189.0,38611.0,13.7,17,62917
2956.0,384.0,50417.0,9.5,17,62924
1484.0,71.0,45000.0,6.1,17,62931
13487.0,1278.0,86123.0,3.3,17,62034
8513.0,511.0,59614.0,15.8,17,62049
8507.0,791.0,51201.0,12.7,17,62056
2355.0,85.0,38371.0,19.4,17,62080
167.0,0.0,58875.0,0.0,17,62083
1417.0,343.0,26964.0,28.5,17,62090
8366.0,701.0,39216.0,16.0,17,62203
773.0,37.0,42337.0,25.9,17,62217
1713.0,12.0,98472.0,3.3,17,62218
666.0,4.0,53929.0,40.1,48,75421
3046.0,165.0,59587.0,2.3,48,75453
15017.0,1021.0,53468.0,11.8,48,75474
1183.0,90.0,45556.0,16.9,48,75477
456.0,15.0,57125.0,17.2,48,75492
4939.0,480.0,44415.0,14.2,48,75561
206.0,21.0,45486.0,13.1,48,75565
3896.0,362.0,48750.0,14.9,48,75572
30501.0,4962.0,62132.0,9.6,48,75605
2926.0,133.0,29891.0,18.1,48,75639
17539.0,2021.0,36208.0,22.5,48,75670
7894.0,564.0,52599.0,10.8,48,75684
4414.0,187.0,58155.0,8.5,48,75692
7698.0,601.0,43056.0,18.4,48,75708
3766.0,124.0,64250.0,9.4,48,75750
2947.0,297.0,39028.0,13.8,48,75778
75485.0,4849.0,134636.0,2.1,48,75035
29990.0,10073.0,61692.0,9.9,48,75038
40923.0,6345.0,42922.0,15.6,48,75051
47764.0,4990.0,57907.0,13.1,48,75060
215.0,55.0,180727.0,0.0,48,75856
43551.0,10058.0,102524.0,2.8,48,75024
47804.0,2679.0,127931.0,1.9,48,75028
20108.0,8290.0,92224.0,1.9,48,75039
30880.0,3519.0,50395.0,19.5,48,75041
62601.0,8384.0,63331.0,8.3,48,75043
60554.0,8031.0,89252.0,5.2,48,75056
8156.0,594.0,53267.0,8.2,48,75076
1358.0,87.0,53929.0,7.5,48,75102
23483.0,2087.0,118929.0,2.2,48,75082
46788.0,6524.0,112930.0,3.8,48,75093
14530.0,863.0,61083.0,6.5,48,75103
19867.0,2743.0,45827.0,14.0,48,75116
3984.0,359.0,54877.0,8.9,48,75117
48987.0,1895.0,99729.0,4.4,48,75126
16486.0,1289.0,99428.0,3.3,48,79765
44600.0,6774.0,57817.0,6.1,48,79109
1069.0,86.0,52885.0,4.8,48,79225
2861.0,259.0,45026.0,13.0,48,79226
1302.0,71.0,43633.0,11.1,48,79227
1621.0,257.0,31680.0,27.7,48,79248
290.0,30.0,42738.0,0.0,48,79256
822.0,68.0,39688.0,7.4,48,79257
370.0,43.0,41458.0,2.4,48,79261
17270.0,1662.0,47688.0,12.8,48,79336
6617.0,575.0,42757.0,21.9,48,79339
263.0,16.0,53750.0,0.0,48,79781
2456.0,281.0,41163.0,4.8,48,79843
8800.0,536.0,97071.0,1.6,48,79124
180.0,2.0,70000.0,0.0,48,79062
417.0,52.0,29417.0,13.6,48,79237
870.0,77.0,51094.0,6.4,48,79244
2225.0,150.0,38478.0,22.1,48,79346
1414.0,86.0,57500.0,5.6,48,79351
366.0,22.0,76250.0,7.0,48,79749
124.0,20.0,48125.0,14.0,48,79755
22172.0,1598.0,58257.0,13.0,48,79764
685.0,24.0,61023.0,4.3,48,79788
824.0,41.0,70833.0,15.5,48,79789
12157.0,990.0,35607.0,31.2,48,79849
4497.0,266.0,62454.0,5.1,48,79782
1576.0,99.0,39890.0,9.2,48,79851
5184.0,106.0,56064.0,6.0,48,79036
1877.0,70.0,60556.0,5.6,48,79355
5893.0,384.0,48975.0,14.2,48,79356
5678.0,432.0,62857.0,7.5,48,79363
18731.0,4546.0,47585.0,11.6,48,79414
2891.0,289.0,61693.0,5.9,17,62288
4437.0,361.0,74453.0,3.0,17,62293
1951.0,177.0,52083.0,11.0,17,62312
219.0,0.0,51250.0,13.9,17,62319
2020.0,167.0,54931.0,6.6,17,62691
1142.0,82.0,54837.0,5.4,17,62803
2046.0,78.0,55688.0,10.8,17,62814
1888.0,146.0,48958.0,10.4,17,62824
192.0,8.0,44063.0,3.8,17,62825
6401.0,773.0,48865.0,13.9,17,62839
692.0,69.0,62500.0,3.0,17,62848
1495.0,83.0,51500.0,7.8,17,62854
561.0,4.0,59896.0,10.3,17,62860
698.0,29.0,52353.0,4.7,17,62871
2437.0,197.0,43629.0,18.2,17,62882
6354.0,475.0,80156.0,4.0,17,62549
667.0,31.0,113125.0,14.4,17,62536
483.0,79.0,54255.0,6.6,17,62543
1158.0,49.0,64583.0,2.0,17,62545
1101.0,67.0,53807.0,3.9,08,80821
288.0,5.0,54500.0,17.6,08,80861
16237.0,3472.0,49347.0,10.0,08,80905
41018.0,6986.0,50866.0,17.4,08,80916
524.0,23.0,55750.0,11.8,08,80736
4576.0,574.0,49675.0,2.2,08,80807
784.0,110.0,41917.0,1.2,08,80819
732.0,45.0,49453.0,1.9,08,80832
29247.0,5672.0,50966.0,8.3,08,80907
36255.0,2410.0,66559.0,5.4,08,80911
1628.0,79.0,61161.0,8.7,08,80926
25081.0,5507.0,62422.0,4.5,08,80303
720.0,291.0,52188.0,0.0,08,80427
187.0,14.0,63276.0,35.1,08,80432
2229.0,356.0,54095.0,0.0,08,80442
1151.0,222.0,56406.0,3.7,08,80444
1361.0,0.0,113788.0,0.0,08,80454
391.0,80.0,44474.0,7.2,08,80455
640.0,15.0,62045.0,0.0,08,80456
192.0,40.0,98125.0,0.0,08,80457
169.0,29.0,65625.0,0.0,08,80476
831.0,187.0,87794.0,13.3,08,80482
719.0,41.0,70625.0,6.4,08,80483
17971.0,1797.0,83731.0,6.0,08,80487
7999.0,924.0,77960.0,2.3,08,80498
1583.0,19.0,61757.0,9.3,08,80512
56425.0,8677.0,73289.0,4.1,08,80525
46271.0,7408.0,67289.0,5.9,08,80526
2596.0,311.0,62569.0,7.4,08,80535
43583.0,6145.0,72120.0,4.5,08,80537
49258.0,5811.0,69455.0,5.5,08,80538
40766.0,4341.0,75675.0,6.7,08,80601
1181.0,55.0,81736.0,1.8,08,80611
5468.0,375.0,75864.0,7.4,08,80642
552.0,134.0,44884.0,7.5,08,80727
1060.0,54.0,51042.0,8.9,08,80728
1137.0,132.0,59583.0,14.5,08,80743
140.0,3.0,21903.0,0.0,08,80801
268.0,12.0,63958.0,10.6,08,80802
1102.0,50.0,52083.0,5.7,08,80809
251.0,10.0,57917.0,13.4,08,80812
3570.0,158.0,61875.0,6.0,08,80814
243.0,6.0,46607.0,11.5,08,80822
6138.0,1123.0,70132.0,3.1,08,80829
189.0,0.0,60938.0,5.1,08,80830
31445.0,6806.0,39775.0,20.2,08,80910
28737.0,1312.0,107300.0,1.3,08,80005
39333.0,7493.0,58386.0,4.7,08,80014
2771.0,161.0,87672.0,14.7,08,80019
50491.0,5626.0,94439.0,3.0,08,80020
34092.0,5616.0,94875.0,3.1,08,80112
3836.0,1090.0,57743.0,11.1,04,85708
1128.0,84.0,30217.0,7.4,04,85617
1350.0,136.0,47188.0,6.4,04,85627
4445.0,158.0,48119.0,8.8,04,85736
38458.0,8488.0,39536.0,27.2,48,77092
70692.0,5552.0,92225.0,5.5,48,77095
2194.0,45.0,56696.0,11.8,48,77455
374.0,19.0,49886.0,16.8,48,77470
35830.0,6581.0,59910.0,12.8,48,77477
25721.0,2191.0,92327.0,5.8,48,77478
1888.0,22.0,71121.0,6.7,48,77564
27698.0,3373.0,37345.0,21.7,48,75702
6627.0,472.0,57000.0,8.8,48,75754
6247.0,284.0,58551.0,9.8,48,75763
51642.0,8996.0,64462.0,8.4,48,75006
42888.0,4862.0,118740.0,2.2,48,75019
8847.0,660.0,45941.0,12.6,48,75021
53764.0,5682.0,118505.0,3.1,48,75025
25525.0,2879.0,54596.0,13.2,48,75160
17476.0,8805.0,97104.0,7.2,48,75201
8673.0,1909.0,28269.0,33.0,48,75210
26720.0,3412.0,36212.0,26.1,48,75212
28534.0,7517.0,51569.0,17.9,48,75240
68308.0,20660.0,41786.0,19.6,48,75243
2760.0,1167.0,24803.0,36.3,48,75246
17649.0,1262.0,64246.0,7.2,48,75249
2688.0,79.0,47045.0,14.1,48,75417
3110.0,177.0,63107.0,7.2,48,75423
4393.0,563.0,34790.0,27.1,48,75426
2480.0,166.0,50909.0,9.4,48,75436
1035.0,162.0,61000.0,6.1,48,75439
6501.0,539.0,51395.0,4.7,48,75457
71253.0,4460.0,101429.0,3.6,48,75002
30406.0,6209.0,85946.0,5.3,48,75010
50431.0,6714.0,90193.0,3.8,48,75023
39183.0,5271.0,50549.0,17.0,48,75042
38283.0,5162.0,80603.0,7.2,48,75075
6829.0,349.0,75673.0,3.5,48,75114
7363.0,342.0,78580.0,6.4,48,75135
14510.0,955.0,50390.0,11.4,48,75143
3668.0,309.0,44219.0,18.3,48,75144
5195.0,398.0,67460.0,9.0,48,75152
2716.0,264.0,40806.0,5.4,48,75163
45059.0,5518.0,69827.0,8.5,48,75165
4409.0,83.0,79150.0,5.7,48,75173
6325.0,50.0,136118.0,4.2,48,75182
30537.0,13729.0,81529.0,11.2,48,75204
53327.0,8101.0,27288.0,27.0,48,75216
89163.0,8487.0,40475.0,24.0,48,75217
42009.0,9678.0,47111.0,13.7,48,75220
37592.0,5547.0,42663.0,18.9,48,75224
33049.0,6110.0,70593.0,7.7,48,75238
3088.0,170.0,55332.0,17.0,48,75422
11371.0,1636.0,35407.0,23.2,48,75428
2808.0,160.0,56042.0,7.9,48,75433
21879.0,3176.0,54140.0,17.5,48,75134
4579.0,1753.0,49115.0,17.5,48,75226
3854.0,155.0,56250.0,10.3,48,75969
6326.0,384.0,63927.0,12.6,48,75125
23239.0,911.0,125990.0,2.8,48,75094
59924.0,7170.0,43890.0,19.6,48,75227
1559.0,58.0,76765.0,0.0,48,75132
19548.0,1919.0,65291.0,8.6,48,75137
56473.0,6420.0,50648.0,15.0,48,75149
60671.0,11087.0,54440.0,10.2,48,75150
2312.0,1145.0,79766.0,21.5,48,75202
24877.0,3112.0,156636.0,2.5,48,75205
34824.0,7227.0,89719.0,5.1,48,75214
2861.0,1673.0,69028.0,17.7,48,75251
104.0,0.0,39271.0,0.0,48,75562
11071.0,980.0,54194.0,9.2,48,75570
15719.0,2009.0,44725.0,9.6,48,75601
5505.0,558.0,39960.0,17.0,48,75638
2100.0,38.0,49707.0,14.9,48,75651
12664.0,881.0,55050.0,9.7,48,75654
10199.0,616.0,39959.0,18.6,48,75704
4450.0,162.0,59375.0,5.1,48,75756
12802.0,494.0,69628.0,4.4,48,75757
2066.0,186.0,49306.0,14.1,48,75760
7157.0,381.0,48306.0,11.2,48,75765
21310.0,1510.0,69199.0,10.1,48,75771
14523.0,985.0,52254.0,12.6,48,75773
3864.0,378.0,59250.0,11.7,48,75790
5529.0,425.0,43292.0,10.7,48,75831
28202.0,3118.0,76537.0,5.7,48,77904
1809.0,180.0,32820.0,12.5,48,77951
11478.0,979.0,59056.0,9.1,48,77954
2045.0,96.0,54479.0,10.3,48,77983
78298.0,6901.0,54425.0,13.0,48,77083
37058.0,2225.0,89489.0,7.5,48,77354
5565.0,374.0,56250.0,13.0,48,77358
2853.0,121.0,43316.0,10.3,48,77363
555.0,27.0,46064.0,8.7,48,77369
25761.0,7137.0,73457.0,5.2,48,77380
19372.0,915.0,193950.0,2.0,48,77401
2078.0,13.0,80889.0,5.9,48,77430
90657.0,4294.0,112468.0,3.5,48,77433
996.0,54.0,49250.0,12.4,48,77442
488.0,29.0,31563.0,19.2,48,77457
11447.0,441.0,73952.0,8.7,48,77461
41212.0,4903.0,52764.0,12.3,48,77471
24954.0,4881.0,48455.0,16.5,48,77504
25226.0,906.0,80873.0,5.0,48,77545
29436.0,3496.0,83782.0,6.5,48,77566
16884.0,1480.0,56172.0,8.5,48,77575
22527.0,945.0,92487.0,4.2,48,77578
8578.0,665.0,78449.0,3.2,48,77611
528.0,17.0,60000.0,6.7,17,62553
456.0,16.0,80125.0,0.7,17,62555
7127.0,627.0,52000.0,11.7,17,62557
7046.0,679.0,48344.0,5.4,17,62565
293.0,10.0,80938.0,12.4,17,62601
334.0,7.0,63438.0,13.5,17,62438
1651.0,76.0,65156.0,5.9,17,62360
1377.0,14.0,72500.0,7.6,17,62410
1136.0,22.0,67125.0,1.5,17,61375
252.0,15.0,41250.0,0.0,17,61431
458.0,29.0,43750.0,16.2,17,61337
1149.0,79.0,46000.0,15.6,17,61488
13736.0,1657.0,42761.0,13.4,17,61443
1162.0,61.0,72228.0,4.8,17,61465
433.0,3.0,52500.0,7.0,17,61476
1923.0,153.0,48654.0,5.8,17,61483
784.0,48.0,74167.0,8.3,17,61516
11055.0,864.0,61606.0,6.5,17,61523
300.0,37.0,59688.0,5.9,17,61524
1835.0,54.0,64821.0,1.5,17,61534
3223.0,181.0,64013.0,5.8,17,61559
16695.0,2940.0,32458.0,30.1,17,61603
456.0,19.0,58438.0,6.0,17,61013
25530.0,2792.0,89788.0,3.7,17,61822
139.0,0.0,41528.0,6.4,17,61831
1265.0,91.0,50368.0,6.3,17,61870
619.0,16.0,65234.0,6.0,17,61840
798.0,0.0,244205.0,0.0,29,63073
45668.0,2340.0,103500.0,2.2,29,63368
65.0,0.0,22917.0,0.0,29,63666
19565.0,5510.0,60295.0,10.9,29,63104
20459.0,1465.0,53519.0,11.6,29,63020
40.0,17.0,53824.0,0.0,48,76685
1895.0,529.0,34500.0,22.3,48,76701
25525.0,2800.0,71929.0,2.9,48,76712
3024.0,166.0,48807.0,3.8,48,76823
2015.0,186.0,36059.0,9.1,48,76859
1945.0,67.0,65313.0,8.4,48,76861
821.0,9.0,37543.0,8.9,48,76864
115.0,8.0,46719.0,14.6,48,76884
2983.0,176.0,53229.0,9.7,48,76936
37090.0,2007.0,96483.0,4.5,48,76065
20309.0,2135.0,46238.0,14.5,48,76067
561.0,22.0,50568.0,8.8,48,76660
11098.0,998.0,44241.0,16.4,48,76667
27964.0,3374.0,51432.0,13.6,48,76708
48.0,0.0,35125.0,0.0,48,76848
220.0,0.0,27019.0,32.8,48,76854
64.0,0.0,30875.0,0.0,48,76869
270.0,12.0,56875.0,21.5,48,76870
4319.0,307.0,44400.0,5.3,04,85939
4248.0,690.0,21810.0,22.9,04,85346
74333.0,10833.0,43314.0,20.9,04,85364
2753.0,129.0,49976.0,14.3,04,85534
3700.0,199.0,37552.0,35.5,04,85542
4665.0,343.0,60909.0,3.3,04,85935
954.0,106.0,51094.0,12.2,16,83524
301.0,18.0,87679.0,0.0,16,83533
4517.0,416.0,35970.0,13.1,16,83536
1098.0,54.0,62841.0,6.6,16,83537
575.0,25.0,45750.0,8.9,16,83546
375.0,22.0,31369.0,12.2,16,83547
7796.0,660.0,55176.0,7.1,16,83619
1315.0,77.0,50333.0,6.5,16,83626
728.0,35.0,71250.0,11.9,16,83633
28678.0,1417.0,71644.0,8.2,16,83634
1927.0,197.0,40833.0,10.1,16,83612
696.0,0.0,73895.0,0.0,56,83111
164.0,3.0,77083.0,0.0,56,83124
43.0,2.0,33750.0,0.0,16,83215
137.0,5.0,49474.0,15.8,16,83220
21683.0,1228.0,60268.0,5.9,16,83835
3161.0,494.0,34118.0,17.0,16,83837
1592.0,91.0,47056.0,11.9,16,83845
160.0,15.0,34632.0,0.0,16,83848
15714.0,1002.0,65544.0,5.1,16,83858
6088.0,297.0,69844.0,3.7,16,83860
5116.0,244.0,52773.0,9.9,16,83869
5132.0,401.0,54054.0,6.5,16,83676
